ID_Orden,ID_Equipo,Fecha,Tipo_Mantenimiento,Costo_Mantenimiento,Duracion_Horas,Ubicacion,Tipo_Equipo,Fabricante,Modelo,Potencia_kW,Horas_Recomendadas_Revision,ID_Registro,Temperatura_C,Vibracion_mm_s,Horas_Operativas,Tiempo_Hasta_Fallo,Impacto_Temp_Vibracion
5581,123,2020-08-20 12:00:00,Correctivo,1763.01,40,Planta Oeste,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,18.0,442.07714999999996
5869,123,2020-09-01 12:00:00,Preventivo,379.88,7,Planta Sur,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,288.0,442.07714999999996
6727,123,2020-10-07 06:00:00,Preventivo,5386.86,30,Planta Este,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,858.0,442.07714999999996
7590,123,2020-11-12 05:00:00,Correctivo,6179.94,9,Planta Oeste,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,863.0,442.07714999999996
8243,123,2020-12-09 10:00:00,Preventivo,350.34,10,Planta Norte,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,653.0,442.07714999999996
9249,123,2021-01-20 08:00:00,Preventivo,4948.63,47,Planta Oeste,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,1006.0,442.07714999999996
9422,123,2021-01-27 13:00:00,Preventivo,5428.65,21,Planta Sur,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,173.0,442.07714999999996
9435,123,2021-01-28 02:00:00,Correctivo,2710.59,8,Planta Este,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,13.0,442.07714999999996
9522,123,2021-01-31 17:00:00,Correctivo,6735.01,43,Planta Sur,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,87.0,442.07714999999996
9608,123,2021-02-04 07:00:00,Preventivo,6688.38,8,Planta Este,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,86.0,442.07714999999996
9801,123,2021-02-12 08:00:00,Preventivo,7616.79,13,Planta Este,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,193.0,442.07714999999996
9913,123,2021-02-17 00:00:00,Preventivo,2561.81,15,Planta Sur,Transformador,GE,Z300,2093,6594,,122.97,3.5949999999999998,50710.0,112.0,442.07714999999996
417,124,2020-01-18 08:00:00,Correctivo,1586.33,35,Planta Norte,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,,442.07714999999996
633,124,2020-01-27 08:00:00,Preventivo,7278.95,1,Planta Este,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,216.0,442.07714999999996
4648,124,2020-07-12 15:00:00,Preventivo,2507.04,47,Planta Este,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,4015.0,442.07714999999996
6082,124,2020-09-10 09:00:00,Correctivo,214.99,3,Planta Norte,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,1434.0,442.07714999999996
6322,124,2020-09-20 09:00:00,Correctivo,4615.05,32,Planta Sur,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,240.0,442.07714999999996
6424,124,2020-09-24 15:00:00,Preventivo,2263.23,34,Planta Este,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,102.0,442.07714999999996
7756,124,2020-11-19 03:00:00,Preventivo,7821.99,28,Planta Sur,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,1332.0,442.07714999999996
9079,124,2021-01-13 06:00:00,Correctivo,5639.07,35,Planta Norte,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,1323.0,442.07714999999996
9126,124,2021-01-15 05:00:00,Preventivo,313.74,5,Planta Sur,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,47.0,442.07714999999996
9192,124,2021-01-17 23:00:00,Correctivo,9434.14,37,Planta Norte,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,66.0,442.07714999999996
9350,124,2021-01-24 13:00:00,Preventivo,3864.11,8,Planta Este,Compresor,Siemens,Z300,4602,2173,,122.97,3.5949999999999998,50710.0,158.0,442.07714999999996
128,125,2020-01-06 07:00:00,Preventivo,292.02,14,Planta Este,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,,442.07714999999996
657,125,2020-01-28 08:00:00,Correctivo,991.38,8,Planta Este,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,529.0,442.07714999999996
1429,125,2020-02-29 12:00:00,Preventivo,7800.2,28,Planta Norte,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,772.0,442.07714999999996
2264,125,2020-04-04 07:00:00,Preventivo,2455.98,44,Planta Sur,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,835.0,442.07714999999996
2395,125,2020-04-09 18:00:00,Correctivo,9600.51,4,Planta Este,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,131.0,442.07714999999996
3037,125,2020-05-06 12:00:00,Preventivo,402.05,39,Planta Oeste,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,642.0,442.07714999999996
3040,125,2020-05-06 15:00:00,Preventivo,3435.92,20,Planta Sur,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,3.0,442.07714999999996
3575,125,2020-05-28 22:00:00,Correctivo,9257.72,25,Planta Sur,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,535.0,442.07714999999996
4176,125,2020-06-22 23:00:00,Correctivo,6952.57,22,Planta Norte,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,601.0,442.07714999999996
4565,125,2020-07-09 04:00:00,Preventivo,2694.43,38,Planta Este,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,389.0,442.07714999999996
4656,125,2020-07-12 23:00:00,Preventivo,6705.03,30,Planta Este,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,91.0,442.07714999999996
5953,125,2020-09-05 00:00:00,Preventivo,9571.38,43,Planta Norte,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,1297.0,442.07714999999996
7504,125,2020-11-08 15:00:00,Preventivo,491.28,33,Planta Este,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,1551.0,442.07714999999996
7701,125,2020-11-16 20:00:00,Correctivo,1777.32,43,Planta Norte,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,197.0,442.07714999999996
7850,125,2020-11-23 01:00:00,Preventivo,5350.71,31,Planta Este,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,149.0,442.07714999999996
8220,125,2020-12-08 11:00:00,Preventivo,3064.41,7,Planta Sur,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,370.0,442.07714999999996
8286,125,2020-12-11 05:00:00,Preventivo,3434.37,21,Planta Este,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,66.0,442.07714999999996
9113,125,2021-01-14 16:00:00,Preventivo,7224.11,12,Planta Norte,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,827.0,442.07714999999996
9138,125,2021-01-15 17:00:00,Preventivo,3782.2,32,Planta Sur,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,25.0,442.07714999999996
9810,125,2021-02-12 17:00:00,Preventivo,8398.01,26,Planta Norte,Transformador,Siemens,Z300,1867,655,,122.97,3.5949999999999998,50710.0,672.0,442.07714999999996
1382,126,2020-02-27 13:00:00,Preventivo,640.89,3,Planta Este,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,,442.07714999999996
5120,126,2020-08-01 07:00:00,Correctivo,2719.34,13,Planta Sur,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,3738.0,442.07714999999996
5587,126,2020-08-20 18:00:00,Correctivo,968.18,12,Planta Norte,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,467.0,442.07714999999996
5595,126,2020-08-21 02:00:00,Correctivo,1366.37,42,Planta Oeste,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,8.0,442.07714999999996
6213,126,2020-09-15 20:00:00,Preventivo,658.87,11,Planta Oeste,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,618.0,442.07714999999996
7182,126,2020-10-26 05:00:00,Preventivo,8278.36,13,Planta Norte,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,969.0,442.07714999999996
7875,126,2020-11-24 02:00:00,Preventivo,5884.25,14,Planta Norte,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,693.0,442.07714999999996
7963,126,2020-11-27 18:00:00,Correctivo,2011.32,45,Planta Este,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,88.0,442.07714999999996
8000,126,2020-11-29 07:00:00,Correctivo,2638.17,41,Planta Oeste,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,37.0,442.07714999999996
8230,126,2020-12-08 21:00:00,Preventivo,4484.14,20,Planta Oeste,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,230.0,442.07714999999996
9129,126,2021-01-15 08:00:00,Correctivo,8283.71,9,Planta Norte,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,899.0,442.07714999999996
9152,126,2021-01-16 07:00:00,Preventivo,4618.66,15,Planta Sur,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,23.0,442.07714999999996
9366,126,2021-01-25 05:00:00,Correctivo,3891.99,11,Planta Norte,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,214.0,442.07714999999996
9424,126,2021-01-27 15:00:00,Preventivo,8973.06,41,Planta Sur,Motor,ABB,Z300,1652,8243,,122.97,3.5949999999999998,50710.0,58.0,442.07714999999996
1648,127,2020-03-09 15:00:00,Preventivo,3704.78,25,Planta Oeste,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,,442.07714999999996
1920,127,2020-03-20 23:00:00,Correctivo,4855.33,2,Planta Norte,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,272.0,442.07714999999996
1988,127,2020-03-23 19:00:00,Preventivo,4661.95,24,Planta Sur,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,68.0,442.07714999999996
2221,127,2020-04-02 12:00:00,Correctivo,252.91,10,Planta Sur,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,233.0,442.07714999999996
2658,127,2020-04-20 17:00:00,Correctivo,8789.41,36,Planta Norte,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,437.0,442.07714999999996
2718,127,2020-04-23 05:00:00,Preventivo,4236.28,41,Planta Sur,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,60.0,442.07714999999996
3579,127,2020-05-29 02:00:00,Correctivo,5993.5,36,Planta Sur,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,861.0,442.07714999999996
3825,127,2020-06-08 08:00:00,Correctivo,7790.43,33,Planta Norte,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,246.0,442.07714999999996
3843,127,2020-06-09 02:00:00,Preventivo,7900.45,36,Planta Norte,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,18.0,442.07714999999996
4045,127,2020-06-17 12:00:00,Correctivo,3596.5,32,Planta Sur,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,202.0,442.07714999999996
5265,127,2020-08-07 08:00:00,Preventivo,8676.24,7,Planta Oeste,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,1220.0,442.07714999999996
5414,127,2020-08-13 13:00:00,Correctivo,610.36,2,Planta Norte,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,149.0,442.07714999999996
5672,127,2020-08-24 07:00:00,Correctivo,6867.8,4,Planta Norte,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,258.0,442.07714999999996
6353,127,2020-09-21 16:00:00,Correctivo,5489.94,14,Planta Sur,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,681.0,442.07714999999996
7374,127,2020-11-03 05:00:00,Preventivo,6767.14,15,Planta Este,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,1021.0,442.07714999999996
8020,127,2020-11-30 03:00:00,Preventivo,4631.65,44,Planta Norte,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,646.0,442.07714999999996
8611,127,2020-12-24 18:00:00,Correctivo,2090.86,39,Planta Oeste,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,591.0,442.07714999999996
9194,127,2021-01-18 01:00:00,Correctivo,7177.12,17,Planta Oeste,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,583.0,442.07714999999996
9768,127,2021-02-10 23:00:00,Preventivo,9257.32,30,Planta Este,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,574.0,442.07714999999996
9769,127,2021-02-11 00:00:00,Preventivo,861.61,21,Planta Oeste,Compresor,Siemens,Z300,3941,5058,,122.97,3.5949999999999998,50710.0,1.0,442.07714999999996
519,128,2020-01-22 14:00:00,Correctivo,2806.62,28,Planta Este,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,,442.07714999999996
1438,128,2020-02-29 21:00:00,Preventivo,9674.38,1,Planta Oeste,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,919.0,442.07714999999996
1469,128,2020-03-02 04:00:00,Preventivo,4918.395,1,Planta Norte,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,31.0,442.07714999999996
1665,128,2020-03-10 08:00:00,Correctivo,9142.85,8,Planta Oeste,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,196.0,442.07714999999996
2108,128,2020-03-28 19:00:00,Preventivo,518.5,42,Planta Norte,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,443.0,442.07714999999996
2539,128,2020-04-15 18:00:00,Correctivo,4719.63,16,Planta Sur,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,431.0,442.07714999999996
3118,128,2020-05-09 21:00:00,Correctivo,8441.75,2,Planta Este,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,579.0,442.07714999999996
3823,128,2020-06-08 06:00:00,Preventivo,2878.09,43,Planta Oeste,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,705.0,442.07714999999996
4674,128,2020-07-13 17:00:00,Preventivo,2172.66,26,Planta Norte,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,851.0,442.07714999999996
5104,128,2020-07-31 15:00:00,Correctivo,1565.69,3,Planta Este,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,430.0,442.07714999999996
5365,128,2020-08-11 12:00:00,Correctivo,1939.86,22,Planta Norte,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,261.0,442.07714999999996
6371,128,2020-09-22 10:00:00,Correctivo,524.61,16,Planta Norte,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,1006.0,442.07714999999996
6965,128,2020-10-17 04:00:00,Preventivo,289.64,33,Planta Oeste,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,594.0,442.07714999999996
7125,128,2020-10-23 20:00:00,Preventivo,5699.59,24,Planta Norte,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,160.0,442.07714999999996
7338,128,2020-11-01 17:00:00,Correctivo,6683.95,47,Planta Norte,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,213.0,442.07714999999996
7391,128,2020-11-03 22:00:00,Preventivo,2341.34,27,Planta Sur,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,53.0,442.07714999999996
8075,128,2020-12-02 10:00:00,Preventivo,8577.42,43,Planta Oeste,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,684.0,442.07714999999996
8355,128,2020-12-14 02:00:00,Preventivo,4337.0,33,Planta Este,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,280.0,442.07714999999996
8486,128,2020-12-19 13:00:00,Correctivo,2382.84,4,Planta Sur,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,131.0,442.07714999999996
8595,128,2020-12-24 02:00:00,Correctivo,1129.25,19,Planta Este,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,109.0,442.07714999999996
8835,128,2021-01-03 02:00:00,Correctivo,9786.86,16,Planta Oeste,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,240.0,442.07714999999996
9033,128,2021-01-11 08:00:00,Preventivo,3302.37,18,Planta Oeste,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,198.0,442.07714999999996
9253,128,2021-01-20 12:00:00,Correctivo,8617.98,37,Planta Este,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,220.0,442.07714999999996
9678,128,2021-02-07 05:00:00,Preventivo,6675.13,38,Planta Este,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,425.0,442.07714999999996
9974,128,2021-02-19 13:00:00,Correctivo,6318.13,19,Planta Norte,Motor,Siemens,Z300,4877,7484,,122.97,3.5949999999999998,50710.0,296.0,442.07714999999996
317,129,2020-01-14 04:00:00,Preventivo,4523.1,39,Planta Oeste,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,,442.07714999999996
552,129,2020-01-23 23:00:00,Preventivo,7312.61,24,Planta Sur,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,235.0,442.07714999999996
882,129,2020-02-06 17:00:00,Correctivo,4297.15,40,Planta Sur,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,330.0,442.07714999999996
992,129,2020-02-11 07:00:00,Correctivo,3873.55,20,Planta Sur,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,110.0,442.07714999999996
1105,129,2020-02-16 00:00:00,Correctivo,1614.83,22,Planta Norte,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,113.0,442.07714999999996
1666,129,2020-03-10 09:00:00,Correctivo,7477.05,19,Planta Este,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,561.0,442.07714999999996
1727,129,2020-03-12 22:00:00,Correctivo,3527.49,47,Planta Este,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,61.0,442.07714999999996
1914,129,2020-03-20 17:00:00,Correctivo,1944.64,24,Planta Sur,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,187.0,442.07714999999996
2181,129,2020-03-31 20:00:00,Preventivo,581.96,5,Planta Sur,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,267.0,442.07714999999996
4059,129,2020-06-18 02:00:00,Preventivo,9676.33,11,Planta Norte,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,1878.0,442.07714999999996
4201,129,2020-06-24 00:00:00,Preventivo,1579.54,28,Planta Sur,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,142.0,442.07714999999996
4436,129,2020-07-03 19:00:00,Correctivo,8862.23,36,Planta Norte,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,235.0,442.07714999999996
5010,129,2020-07-27 17:00:00,Correctivo,3988.75,35,Planta Este,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,574.0,442.07714999999996
5164,129,2020-08-03 03:00:00,Preventivo,4474.29,2,Planta Oeste,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,154.0,442.07714999999996
6556,129,2020-09-30 03:00:00,Preventivo,5029.07,46,Planta Este,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,1392.0,442.07714999999996
6673,129,2020-10-05 00:00:00,Preventivo,6878.66,19,Planta Sur,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,117.0,442.07714999999996
6878,129,2020-10-13 13:00:00,Preventivo,4712.28,7,Planta Sur,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,205.0,442.07714999999996
7747,129,2020-11-18 18:00:00,Correctivo,5169.59,38,Planta Este,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,869.0,442.07714999999996
7859,129,2020-11-23 10:00:00,Preventivo,5691.57,37,Planta Norte,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,112.0,442.07714999999996
8116,129,2020-12-04 03:00:00,Preventivo,3621.44,28,Planta Este,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,257.0,442.07714999999996
9185,129,2021-01-17 16:00:00,Correctivo,8511.92,5,Planta Norte,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,1069.0,442.07714999999996
9389,129,2021-01-26 04:00:00,Preventivo,995.8,40,Planta Norte,Transformador,GE,X100,2770,5077,,122.97,3.5949999999999998,50710.0,204.0,442.07714999999996
253,130,2020-01-11 12:00:00,Preventivo,2702.6,26,Planta Sur,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,,442.07714999999996
688,130,2020-01-29 15:00:00,Correctivo,9129.06,37,Planta Norte,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,435.0,442.07714999999996
957,130,2020-02-09 20:00:00,Correctivo,4989.23,36,Planta Oeste,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,269.0,442.07714999999996
1685,130,2020-03-11 04:00:00,Preventivo,8524.46,10,Planta Norte,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,728.0,442.07714999999996
1780,130,2020-03-15 03:00:00,Preventivo,5284.27,37,Planta Este,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,95.0,442.07714999999996
1787,130,2020-03-15 10:00:00,Preventivo,1229.69,39,Planta Norte,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,7.0,442.07714999999996
2574,130,2020-04-17 05:00:00,Preventivo,1946.85,23,Planta Este,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,787.0,442.07714999999996
2707,130,2020-04-22 18:00:00,Correctivo,7372.76,37,Planta Sur,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,133.0,442.07714999999996
2742,130,2020-04-24 05:00:00,Preventivo,4083.49,5,Planta Oeste,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,35.0,442.07714999999996
2794,130,2020-04-26 09:00:00,Preventivo,8868.65,20,Planta Este,Generador,Schneider,Z300,4346,1534,,122.97,3.5949999999999998,50710.0,52.0,442.07714999999996
